EMISSAO;FILIAL;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ENTRADA;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0091  ;AMAZÔNIA 05/23                          ;110       ;AZUL/LARANJA             ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0092  ;ARARA AZUL 07/23                        ;10        ;MULTICOLOR               ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0093  ;BRASIL COCAR 07/23                      ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0094  ;PAISAGEM AMAZONIA 07/23                 ;10        ;MULTICOLOR               ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0095  ;PAVAO 07/23                             ;10        ;MULTICOLOR               ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0096  ;COPACABANA 07/23                        ;10        ;MULTICOLOR               ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0097  ;FLORA LIGHT 08/23                       ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;Q1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0099  ;BORDADO TURQUESA 08/23                  ;10        ;MULTICOLOR               ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;DESCONTINUADO            ;Q2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0100  ;VOO 08/23                               ;10        ;MULTICOLOR               ;20;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0101  ;CRISTO 08/23                            ;10        ;MULTICOLOR               ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0103  ;MANDALA PENAS 09/23                     ;01        ;BRANCO                   ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;Q4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0106  ;ONCA ZEBRA 12/23                        ;T4        ;PRETO/MARROM             ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;R3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0108  ;VITRAL PUCCI 05/24                      ;03        ;AZUL                     ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0109  ;GUARDIA DOS PORTAIS 07/24               ;72        ;TURQUESA                 ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0110  ;O VOO DAS ANDORINHAS 10/24              ;08        ;ROSA                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;T2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0111  ;LEITURA DA SORTE 01/25                  ;89        ;OFF WHITE/AZUL           ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;T5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0112  ;TRACOS DE CORAGEM 03/25                 ;08        ;ROSA                     ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;U4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0112  ;TRACOS DE CORAGEM 03/25                 ;47        ;PINK                     ;6;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;U4    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0114  ;GRAFISMOS 02/25                         ;120       ;AZUL/VERDE               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0117  ;MANDALA DA SORTE 02/25                  ;89        ;OFF WHITE/AZUL           ;7;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;T5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0119  ;MORRO DA FAVELA 04/25;03        ;AZUL                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO;MOUSSELINE DE SEDA       ;LENÇOS;U7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.0120  ;TROPICAL GRAFICO 05/25                  ;03        ;AZUL                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO;MOUSSELINE DE SEDA       ;LENÇOS;U3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.70    ;OLHO GREGO 05/22                        ;40        ;MARINHO                  ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.73    ;LILIAN 05/22                            ;10        ;MULTICOLOR               ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.67.74    ;AFRICA 05/22                            ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M1    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.69.0070  ;KIT ORGANIZADOR NEIVA 02 11/22          ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;ACESSÓRIOS               ;NECESSAIRE               ;ACESSÓRIOS               ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0091  ;BRASIL ANIMAL PRINT 22                  ;C6        ;AZUL/AMARELO             ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0092  ;BRASIL TROPICAL 22                      ;C6        ;AZUL/AMARELO             ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0093  ;BRASIL TROPICAL 22                      ;C6        ;AZUL/AMARELO             ;4;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0094  ;BRASIL ANIMAL PRINT 22                  ;C6        ;AZUL/AMARELO             ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0094  ;BRASIL ANIMAL PRINT 22                  ;S3        ;VERDE/AMARELO            ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;M9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0095  ;TOURO 10/22                             ;05        ;VERMELHO                 ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;M8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0121  ;TRIBAL LEAO C12/22                      ;40        ;MARINHO                  ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0123  ;POA C12/22                              ;L4        ;OFF WHITE/MARROM         ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0127  ;MATA ATLANTICA C12/22                   ;04        ;VERDE                    ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0131  ;KIAMI C12/22                            ;11        ;LARANJA                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0149  ;POA C12/22                              ;06        ;PRETO                    ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0149  ;POA C12/22                              ;13        ;OFF WHITE                ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0153  ;SUMMER ARABESQUE C12/22                 ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0155  ;COCAR C12/22                            ;06        ;PRETO                    ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0173  ;MATA ATLÂNTICA 02/23                    ;11        ;LARANJA                  ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0178  ;RAMOS DE PURPURA 02/23                  ;08        ;ROSA                     ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0178  ;RAMOS DE PURPURA 02/23                  ;18        ;ROXO                     ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0182  ;FLOR FLAMINGO 02/23                     ;06        ;PRETO                    ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0182  ;FLOR FLAMINGO 02/23                     ;M3        ;LAVANDA                  ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0186  ;EMPODERE-SE 03/23                       ;107       ;PRETO/OFF WHITE          ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0188  ;EMPODERE-SE 03/23                       ;107       ;PRETO/OFF WHITE          ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0195  ;MARBLE FLOWERS 04/23                    ;35        ;BORDEAUX                 ;11;1;AJUSTE DE ESTOQUE        ;TWILLY                   ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0207  ;LOBO GUARÁ C 05/23                      ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0209  ;MARBLE FLOWERS 05/23                    ;35        ;BORDEAUX                 ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0210  ;MODERN DUBAI 05/23                      ;03        ;AZUL                     ;8;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O7    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0211  ;AMAZÔNIA INDÍGENA 05/23                 ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0212  ;AMAZÔNIA INDÍGENA 05/23                 ;10        ;MULTICOLOR               ;12;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0214  ;MATA ATLANTICA 05/23                    ;05        ;VERMELHO                 ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0215  ;MATA ATLÂNTICA 05/23                    ;05        ;VERMELHO                 ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0219  ;AMAZÔNIA 05/23                          ;11        ;LARANJA                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0220  ;AFRICA 07/23                            ;10        ;MULTICOLOR               ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0227  ;RAMOS DE PURPURA 07/23                  ;18        ;ROXO                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0227  ;RAMOS DE PURPURA 07/23                  ;47        ;PINK                     ;3;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0228  ;CHEROKEE 07/23                          ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P3    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0238  ;PAISAGEM BRASILEIRA 07/23               ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;P8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0243  ;BASTIDOR 08/23                          ;10        ;MULTICOLOR               ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q2    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0246  ;PAISAGEM BRASILEIRA 09/23               ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P8    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0250  ;SAKURA BENEVOLENCIA 10/23               ;08        ;ROSA                     ;15;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q5    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0254  ;GUARDIA 10/23                           ;02        ;AMARELO                  ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0255  ;PORTAL ROSA 10/23                       ;08        ;ROSA                     ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0259  ;PORTAL ROSA 10/23                       ;08        ;ROSA                     ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0260  ;GUARDIA 10/23                           ;02        ;AMARELO                  ;9;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0262  ;AGRADECER 10/23                         ;06        ;PRETO                    ;5;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;Q6    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0263  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;2;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0264  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0265  ;MUSACEAS 11/23                          ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0267  ;MUSA VELUTINA 11/23                     ;10        ;MULTICOLOR               ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-07-14;SCARF ME - MATRIZ LLL    ;026925  ;13.71.0284  ;FEATHERS GLOW 12/23                     ;89        ;OFF WHITE/AZUL           ;1;1;AJUSTE DE ESTOQUE        ;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R2    
