filial;codigo_filial;produto;data_venda;cor_produto;total_custo;total_venda;total_desconto;total_qtde_venda;ve1;ve2;ve3;ve4;ve5;ve6;ve7;ve8;ve9;ve10;ve11;ve12;ve13;ve14;ve15;ve16;ve17;ve18;ve19;ve20;ve21;ve22;ve23;ve24;ve25;ve26;ve27;ve28;ve29;ve30;ve31;ve32;ve33;ve34;ve35;ve36;ve37;ve38;ve39;ve40;ve41;ve42;ve43;ve44;ve45;ve46;ve47;ve48;clifor;filial_propria;matriz;regiao;tabela_operacoes;tabela_medidas;tipo_produto;desc_produto;grupo_produto;subgrupo_produto;colecao;grade;linha;griffe;cartela;unidade;revenda;refer_fabricante;modelagem;fabricante;estilista;modelista;periodo_pcp;cor_fabricante;desc_cor_produto;tinturaria_lavagem;margem;preco_medio;porcentagem_valor;porcentagem_qtde;cor;material;cor_material;etiqueta;tipo_lavagem_tinturaria;qtde_troca;valor_troca;desconto_troca;custo_troca;qtde_liquida;valor_liquido;empresa;custo_rep_unitario;custo_rep_total;desc_produto_segmento;desc_produto_solucao;desc_sexo_tipo
SCARF ME PAULISTA FFFR;000117;13.46.0427;15/05/2026;179;154,34;1298;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;RACE BUTTERFLY 11/25;LENÇO;CETIM DE SEDA;X4;110X110;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO/ BRANCO;FALSO;88,11;1298;0,59;0,13;179;;;;;0;0;0;0;1;1298;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.0432;16/05/2026;09;73,59;307,0968;90,9032;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FIGURATIVO;ARVORE DA VIDA C 04/26;LENÇO;CETIM DE POLIESTER;X10;90X90;LENÇOS;SCARFME;;PC;FALSO;RG25175;;CHINA;;;PADRAO;;MARROM;FALSO;76,04;307,1;0,14;0,13;09;;;;;0;0;0;0;1;307,1;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.46.96;16/05/2026;10;10,47;148;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;PENAS;COCAR 12/19;LENÇO;CETIM DE POLIESTER;C9;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;VERDADEIRO;68071_VAR600;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;92,93;148;0,07;0,13;10;;;;;0;0;0;0;1;148;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.47.0177;15/05/2026;Y1;116,36;898;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;LISTRA;BRAVIO C 05/26;LENÇO;MOUSSELINE DE SEDA;E9;130X130;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;OFF WHITE/PRETO;FALSO;87,04;898;0,41;0,13;Y1;;;;;0;0;0;0;1;898;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.67.0092;16/05/2026;10;44,9;398;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;BICHO;ARARA AZUL 07/23;LENÇO;MOUSSELINE DE POLIESTER;P3;130X130;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;88,72;398;0,18;0,13;10;;;;;0;0;0;0;1;398;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.0360;17/05/2026;21;9,23;149,00094;48,99906;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FOLHAGEM;TROPICAL DIURNO 03/24;LENÇO;CETIM DE SEDA;R7;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;CORAL;FALSO;93,81;149;0,07;0,13;21;;;;;0;0;0;0;1;149;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.0578;15/05/2026;04;109,7;778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;BICHO;SILHUETAS 11/25;LENÇO;MOUSSELINE DE SEDA;V9;60X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;85,9;778;0,36;0,13;04;;;;;0;0;0;0;1;778;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.0592;16/05/2026;03;119,34;692,8968;205,1032;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GRAVURA;ABAPORU C 09/25;LENÇO;CETIM DE SEDA;U7;90X90;LENÇOS;SCARFME;;PC;FALSO;CJ24243;;CHINA;;;PADRAO;;AZUL;FALSO;82,78;692,9;0,32;0,13;03;;;;;0;0;0;0;1;692,9;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.0656;16/05/2026;13;119,34;898;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ARABESCO;SOLARIO C 05/26;LENÇO;CETIM DE SEDA;X11;90X90;LENÇOS;SCARFME;;PC;FALSO;AM25215-V1/V2;;CHINA;;;PADRAO;;OFF WHITE;FALSO;86,71;898;0,41;0,13;13;;;;;0;0;0;0;1;898;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.0689;16/05/2026;03;111,28;803,01854;94,98146;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;BICHO;MAPA DO BRASIL C 04/26;LENÇO;CETIM DE SEDA;Y1;90X90;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;AZUL;FALSO;86,14;803,02;0,37;0,13;03;;;;;0;0;0;0;1;803,02;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.150;16/05/2026;05;10,47;148;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FOLHAGEM;JULIE 12/19;LENÇO;CETIM DE POLIESTER;C9;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;VERDADEIRO;68294_VAR600;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;92,93;148;0,07;0,13;05;;;;;0;0;0;0;1;148;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.71.313;17/05/2026;13;9,23;149,00094;48,99906;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FOLHAGEM;LUEJI 03/22;LENÇO;CETIM DE SEDA;L6;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;OFF WHITE;FALSO;93,81;149;0,07;0,13;13;;;;;0;0;0;0;1;149;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.82.0209;17/05/2026;03;150,94;1074,12096;223,87904;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FIGURATIVO;ESPANTALHO C 04/26;LENÇO;CETIM DE SEDA;X10;110X110;LENÇOS;SCARFME;;PC;FALSO;AM25206;;CHINA;;;PADRAO;;AZUL;FALSO;85,95;1074,12;0,49;0,13;03;;;;;0;0;0;0;1;1074,12;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;13.B2.00B3;17/05/2026;03;146,72;825,86496;172,13504;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FIGURATIVO;NY C 04/26;LENÇO;LÃ;X10;110X110;LENÇOS;SCARFME;;PC;FALSO;AM25210-110;;CHINA;;;PADRAO;;AZUL;FALSO;82,23;825,86;0,38;0,13;03;;;;;0;0;0;0;1;825,86;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;28.07.0065;16/05/2026;47;34,78;117,374688;13,425312;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;CLUTCH TRANSVERSAL PONTO A PONTO 02/24;ACESSÓRIOS;BOLSA;Q2;UNICO;DESCONTINUADO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PINK;FALSO;70,37;117,37;0,05;0,13;47;;;;;0;0;0;0;1;117,37;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.05.10;16/05/2026;01;21,49;294,33408;33,66592;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;KENZO I17;ECHARPE;MOUSSELINE DE POLIESTER;41;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BRANCO;FALSO;92,7;294,33;0,13;0,13;01;;;;;0;0;0;0;1;294,33;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0047;17/05/2026;10;28,62;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ABSTRATO;PRAIA 04/23;ECHARPE;MOUSSELINE DE POLIESTER;O6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;91,27;328;0,15;0,13;10;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0081;16/05/2026;11;31,03;267,41328;30,58672;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ANIMAL PRINT;TEXTURAS DO CERRADO 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T4;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;88,4;267,41;0,12;0,13;11;;;;;0;0;0;0;1;267,41;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0082;16/05/2026;05;31,03;267,90056;60,09944;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;PAISLEY;BANDANA 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;88,42;267,9;0,12;0,13;05;;;;;0;0;0;0;1;267,9;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0083;15/05/2026;11;31,03;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ANIMAL PRINT;COWPRINT 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;LARANJA;FALSO;90,54;328;0,15;0,13;11;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0092;16/05/2026;04;31,03;298;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;ACOLHER 03/25;ECHARPE;MOUSSELINE DE POLIESTER;U6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;89,59;298;0,14;0,13;04;;;;;0;0;0;0;1;298;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.0101;17/05/2026;08;33,11;327,9996;30,0004;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ABSTRATO;LEVEZA QUE FICA 10/25;ECHARPE;MOUSSELINE DE POLIESTER;V6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;89,91;328;0,15;0,13;08;;;;;0;0;0;0;1;328;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;45.14.648;15/05/2026;10;29,48;295,2;32,8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ABSTRATO;BEATRIZ 05/22;ECHARPE;MOUSSELINE DE POLIESTER;M1;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;90,01;295,2;0,14;0,13;10;;;;;0;0;0;0;1;295,2;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;79.01.0001;16/05/2026;10;69,32;177,05754;20,94246;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;DIFUSOR LUZ DA FLOR SCARF ME 12/25;DIFUSOR;VIDRO/ALCOOL;X5;UNICO;HOME;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;60,85;177,06;0,08;0,13;10;;;;;0;0;0;0;1;177,06;14;0;0;;;UNISSEX
SCARF ME PAULISTA FFFR;000117;85.03.0239;16/05/2026;20;5,3;120,88196;27,11804;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;TRAMADO EM PALHA 11/25;TWILLY;CETIM DE POLIESTER;V9;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BEGE;FALSO;95,62;120,88;0,06;0,13;20;;;;;0;0;0;0;1;120,88;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;85.03.0246;16/05/2026;08;5,3;137,21736;30,78264;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ABSTRATO;ORIENTAL ASTRID 04/26;TWILLY;CETIM DE POLIESTER;X15;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;96,14;137,22;0,06;0,13;08;;;;;0;0;0;0;1;137,22;14;0;0;;;
SCARF ME PAULISTA FFFR;000117;85.04.0113;17/05/2026;13;46,37;149,00082;68,99918;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;ABSTRATO;SOLARIO OFF C 01/26;TWILLY;CETIM DE SEDA;X11;8X130;LENÇOS;SCARFME;;PC;FALSO;AM25216;;CHINA;;;PADRAO;;OFF WHITE;FALSO;68,88;149;0,07;0,13;13;;;;;0;0;0;0;1;149;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;85.04.0121;17/05/2026;09;8,13;149,00082;68,99918;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;GEOMETRICO;CHUVA DE VERAO 04/26;TWILLY;CETIM DE SEDA;X7;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;MARROM;FALSO;94,54;149;0,07;0,13;09;;;;;0;0;0;0;1;149;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;A3.43.0044;16/05/2026;14;10,47;177,67728;20,32272;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;FLORAL;KIT DANI FERNANDES 04/26;KIT;LENÇO +  BODY SPLASH;X9;UNICO;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VINHO;FALSO;94,11;177,68;0,08;0,13;14;;;;;0;0;0;0;1;177,68;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;A3.44.0045;17/05/2026;01;0,01;0,0082752;0,0017248;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;PERSONALILZADO;KIT GRAPE ZIEL 05/26;KIT;HIDRATANTE + OLEO;X13;UNICO;PROMOCIONAIS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BRANCO;FALSO;0;0,01;0;0,13;01;;;;;0;0;0;0;1;0,01;14;0;0;;;FEMININO
SCARF ME PAULISTA FFFR;000117;I5.01.0002;15/05/2026;14;0,01;0,01;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000117;VERDADEIRO;SCARF ME PAULISTA FFFR;SUDESTE;;;VIDRO;VINHO FRIDA KAHLO 05/26;VINHO;GRAND CRU;X13;UNICO;PARCERIAS;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;VINHO;FALSO;0;0,01;0;0,13;14;;;;;0;0;0;0;1;0,01;14;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;07.80.0085;17/05/2026;68;46,95;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;LISOS;PASHMINA LISA C 08/25;PASHMINA;VISCOSE (PASHMINA);E9;70X210;PASHMINA;SCARFME;;PC;FALSO;CHINA;;SALETE CAJAMAR;;;PADRAO;;PETROLEO;FALSO;85,69;328;0,15;0,13;68;;;;;0;0;0;0;1;328;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0060;16/05/2026;04;33,32;378;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;BICHO;ARARA RIO 08/22;LENÇO;CETIM DE POLIESTER;M4;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;91,19;378;0,17;0,13;04;;;;;0;0;0;0;1;378;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0123;15/05/2026;107;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;EMPODERE-SE 03/23;LENÇO;CETIM DE POLIESTER;O5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO/OFF WHITE;FALSO;89,42;99;0,05;0,13;107;;;;;0;0;0;0;1;99;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0147;16/05/2026;06;33,32;378;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;RAMOS DE PURPURA 06/23;LENÇO;CETIM DE POLIESTER;O9;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;PRETO;FALSO;91,19;378;0,17;0,13;06;;;;;0;0;0;0;1;378;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0168;17/05/2026;10;33,32;378;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;BICHO;PAVAO 07/23;LENÇO;CETIM DE POLIESTER;P3;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;91,19;378;0,17;0,13;10;;;;;0;0;0;0;1;378;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0266;16/05/2026;01;33,32;359,1;18,9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;YASMIN FLORAL 06/24;LENÇO;CETIM DE POLIESTER;S3;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BRANCO;FALSO;90,72;359,1;0,16;0,13;01;;;;;0;0;0;0;1;359,1;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.46.0336;16/05/2026;08;33,32;321,29244;56,70756;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;INTENSIDADE 01/25;LENÇO;CETIM DE POLIESTER;R7;90X90;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;89,63;321,29;0,15;0,13;08;;;;;0;0;0;0;1;321,29;10;0;0;;;FEMININO
VILLA LOBOS - LLL;000085;13.71.0214;15/05/2026;05;9,23;198;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000085;VERDADEIRO;VILLA LOBOS - LLL;SUDESTE;;;FLORAL;MATA ATLANTICA 05/23;LENÇO;CETIM DE SEDA;O8;40X40;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERMELHO;FALSO;95,34;198;0,09;0,13;05;;;;;0;0;0;0;1;198;10;0;0;;;FEMININO
