EMISSAO;FILIAL;FILIAL_DESTINO;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0094  ;BRASIL ANIMAL PRINT 22                  ;C6        ;AZUL/AMARELO             ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;M9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0095  ;TOURO 10/22                             ;05        ;VERMELHO                 ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;M8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0123  ;POA C12/22                              ;L4        ;OFF WHITE/MARROM         ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0166  ;OLHO GREGO 12/22                        ;40        ;MARINHO                  ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O2    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0208  ;GRAND MOSQUE 05/23                      ;03        ;AZUL                     ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0212  ;AMAZÔNIA INDÍGENA 05/23                 ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0220  ;AFRICA 07/23                            ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P3    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0223  ;TIGRE CAMUFLADO 07/23                   ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;P3    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0227  ;RAMOS DE PURPURA 07/23                  ;18        ;ROXO                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0234  ;FLAIR RAPOSA 08/23                      ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;P9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0250  ;SAKURA BENEVOLENCIA 10/23               ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q5    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0259  ;PORTAL ROSA 10/23                       ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;Q6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0263  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0264  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0267  ;MUSA VELUTINA 11/23                     ;10        ;MULTICOLOR               ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0270  ;EMPODERE-SE C12/23                      ;107       ;PRETO/OFF WHITE          ;3;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0282  ;PEACOCK GLOW 12/23                      ;89        ;OFF WHITE/AZUL           ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R2    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0284  ;FEATHERS GLOW 12/23                     ;89        ;OFF WHITE/AZUL           ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R2    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0301  ;RAMOS DE PURPURA C12/23                 ;18        ;ROXO                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0302  ;COCAR C12/23                            ;06        ;PRETO                    ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0330  ;XADREZ AQUARELADO TERRA 02/24           ;16        ;ROSE                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;R9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0344  ;DEGRADE ARTISTICO 03/24                 ;11        ;LARANJA                  ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0360  ;TROPICAL DIURNO 03/24                   ;21        ;CORAL                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0365  ;GUARDIAO DA NATUREZA 04/24              ;03        ;AZUL                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;Q6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0375  ;SANTORINI POR DO SOL 05/24              ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R10   
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0382  ;CAMALOTE 06/24                          ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0389  ;INTENSIDADE 07/24                       ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;Q6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0399  ;POA CLASSICO BOLINHAS 09/24             ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;S10   
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0417  ;POA CLASSICO BOLINHAS 09/24             ;13        ;OFF WHITE                ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0433  ;POA CLASSICO C 11/24                    ;107       ;PRETO/OFF WHITE          ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0433  ;POA CLASSICO C 11/24                    ;Y1        ;OFF WHITE/PRETO          ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0449  ;PYTHON PRINT C 11/24                    ;I8        ;VERDE LIMA               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0461  ;BRILHO DE JUREMA C 11/24                ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;Q6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0471  ;FRUTOS DO CERRADO C 11/24               ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;T4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0476  ;POA CLASSICO BOLINHAS C 11/24           ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0499  ;PYTHON MANDALA C 11/24                  ;16        ;ROSE                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0507  ;EXUBERANTE 03/25                        ;H2        ;MARSALA                  ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0508  ;MAJESTOSA PRINT 03/25                   ;08        ;ROSA                     ;3;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0508  ;MAJESTOSA PRINT 03/25                   ;18        ;ROXO                     ;3;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0509  ;MAJESTOSA PRINT 03/25                   ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0509  ;MAJESTOSA PRINT 03/25                   ;18        ;ROXO                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0510  ;JD. SURREAL 03/25                       ;22        ;CREME                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0512  ;ACOLHER 03/25                           ;11        ;LARANJA                  ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0513  ;ABAPORU 04/25                           ;03        ;AZUL                     ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0515  ;A NEGRA 04/25                           ;02        ;AMARELO                  ;4;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U7    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.0520  ;FLOR DE PODER 03/25                     ;Z6        ;FUTURE DUSK              ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;U4    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.145   ;POA GRANDE 11/19                        ;107       ;PRETO/OFF WHITE          ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;B3    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.146   ;TOURO 11/19                             ;05        ;VERMELHO                 ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;B3    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.225   ;TRIBAL LEAO 06/21                       ;03        ;AZUL                     ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;I8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.71.275   ;JUDITH 12/21                            ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;APROVEITAMENTO LENÇO     ;L2    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0115  ;LOBO GUARA C12/22                       ;11        ;LARANJA                  ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0120  ;COCAR C12/22                            ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;24    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0151  ;ANNA C12/22                             ;05        ;VERMELHO                 ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;APROVEITAMENTO LENÇO     ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0156  ;POÁ COLOR C12/22                        ;13        ;OFF WHITE                ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;APROVEITAMENTO LENÇO     ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0165  ;BRASIL ANIMAL PRINT C12/23              ;S3        ;VERDE/AMARELO            ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0177  ;GAI C12/23                              ;01        ;BRANCO                   ;2;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0180  ;AVES C12/23                             ;13        ;OFF WHITE                ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0181  ;AMAZONIA INDIGENA C12/23                ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0189  ;PETALA C 03/24                          ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;E9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;13.82.0193  ;PAISAGEM AMAZONIA C 04/24               ;04        ;VERDE                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;P8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;14.09.0241  ;JD. SURREAL 03/25                       ;22        ;CREME                    ;1;TRANSFERENCIA ENTRE LOJAS;PANNEAUX                 ;VISCOSE                  ;LENÇOS                   ;U6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;14.20.42    ;TRIBAL LEAO 12/20                       ;40        ;MARINHO                  ;1;TRANSFERENCIA ENTRE LOJAS;PANNEAUX                 ;CETIM DE SEDA            ;LENÇOS                   ;H6    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;28.07.0085  ;MUSACEAS SHOPPING BAG 11/24             ;11        ;LARANJA                  ;1;TRANSFERENCIA ENTRE LOJAS;ACESSÓRIOS               ;BOLSA                    ;DESCONTINUADO            ;Q9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0038  ;MATA ATLÂNTICA 05/23                    ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0039  ;PANTANAL 05/23                          ;10        ;MULTICOLOR               ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0040  ;RAMOS DE PURPURA 07/23                  ;47        ;PINK                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0061  ;EMPODERE-SE C12/23                      ;107       ;PRETO/OFF WHITE          ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0063  ;ALEGORIA C12/23                         ;04        ;VERDE                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P1    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0065  ;BRASIL TROPICAL C12/23                  ;04        ;VERDE                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P8    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0074  ;FLOR FLAMINGO 06/24                     ;90        ;MAGENTA                  ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S5    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0079  ;TEXTURAS 09/24                          ;S3        ;VERDE/AMARELO            ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0081  ;POA CLASSICO BOLINHAS 09/24             ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S10   
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0081  ;POA CLASSICO BOLINHAS 09/24             ;13        ;OFF WHITE                ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S10   
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0084  ;JOGO DAS FLORES 10/24                   ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;DESCONTINUADO            ;T2    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0094  ;GRAFISMOS C 11/24                       ;120       ;AZUL/VERDE               ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-09-03;IGUATEMI SP - JJJ        ;;015072  ;45.10.0098  ;ANIMAL PRINT DO CERRADO C 11/24         ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T4    
